Timestamp,CPU_Usage,Memory_Usage,Network_IO,Language
1741724608.215339,30.156593103448277,0.34282558996390994,9.72341537475586,golang
1741724610.2345831,31.34107438016529,0.34530839406272157,9.500038146972656,golang
1741724612.246482,30.749902642559107,0.34570564271853144,9.762571334838867,golang
1741724614.258385,30.0072,0.3476918859975807,10.596979141235352,golang
1741724616.268619,30.77143254520167,0.3458049548824839,9.986688613891602,golang
1741724618.2853608,30.69526462395543,0.3475925738336283,9.921682357788086,golang
1741724620.305761,29.354798890429954,0.3490822562929153,10.206047058105469,golang
1741724622.34466,31.049365517241377,0.3462022035382938,9.11927604675293,golang
1741724624.358328,31.404575799721833,0.34938019278477267,9.215303421020508,golang
1741724626.3754098,30.445339805825245,0.3504726265882498,9.550731658935547,golang
1741724628.398187,31.012662968099864,0.3461028913743413,9.300594329833984,golang
1741724630.412489,30.808623087621694,0.3460035792103888,10.105585098266602,golang
1741724632.4303071,29.908464730290458,0.3476918859975807,10.233495712280273,golang
1741724634.4530802,30.319598337950136,0.3450104575708642,9.096710205078125,golang
1741724636.483746,10.988883183568678,0.3214734747141299,3.451976776123047,golang
