Timestamp,CPU_Usage,Memory_Usage,Network_IO,Language
1741727648.16368,24.87369655172414,0.325545273436181,1.8674602508544922,python
1741727650.1749172,15.629683377308707,0.3235590301571317,1.3186378479003906,python
1741727652.200064,21.805779569892472,0.3254459612722286,1.4838409423828125,python
1741727654.229592,11.771733505821475,0.32197003553389225,1.1411418914794922,python
1741727656.269053,0.0,0.32197003553389225,0.004642486572265625,python
1741727658.3165371,0.0,0.32197003553389225,0.0005645751953125,python
1741727660.343801,8.711836998706339,0.32395627881294153,0.7314567565917969,python
1741727662.357381,23.10385144429161,0.32514802478037114,1.8832588195800781,python
1741727664.371528,23.409419703103914,0.3235590301571317,1.7667865753173828,python
1741727666.411188,2.928291457286432,0.32197003553389225,0.20463180541992188,python
1741727668.4484868,0.7236894409937888,0.32197003553389225,0.014156341552734375,python
1741727670.494313,0.12678571428571428,0.32197003553389225,0.002155303955078125,python
1741727672.526387,0.42779576587795765,0.3250487126164187,0.0076580047607421875,python
1741727674.55684,0.43149938042131347,0.32197003553389225,0.013965606689453125,python
1741727676.597431,0.08142150803461062,0.32197003553389225,0.008148193359375,python
