Timestamp,CPU_Usage,Memory_Usage,Network_IO,Language
1741724456.237728,33.29882352941176,0.337065484454667,8.926944732666016,golang
1741724458.251324,32.134623955431756,0.34213040481624274,9.309289932250977,golang
1741724460.264043,32.880679611650486,0.33051088163380427,8.860633850097656,golang
1741724462.276489,31.635700416088763,0.33497992901166523,9.354803085327148,golang
1741724464.307683,31.413543091655267,0.33795929393023916,9.256998062133789,golang
1741724466.329619,32.38350274725275,0.3469967008499135,8.981632232666016,golang
1741724468.358473,33.93365546218487,0.33646961147095217,9.866312026977539,golang
1741724470.370372,31.207242798353906,0.3363702993069997,9.099115371704102,golang
1741724472.3838332,32.1146887966805,0.3407400345209082,10.300958633422852,golang
1741724474.4037251,32.79189226519337,0.3430242142918149,10.179220199584961,golang
1741724476.4217448,31.366832641770404,0.33815791825814406,10.91131591796875,golang
1741724478.433501,31.99942068965517,0.3389524155697638,10.06340217590332,golang
1741724480.4486861,32.67397202797203,0.34491114540691176,9.124092102050781,golang
1741724482.460944,31.149413407821232,0.33756204527442935,9.871980667114258,golang
1741724484.504559,11.129832689832691,0.31054913667935874,3.8369884490966797,golang
