Timestamp,CPU_Usage,Memory_Usage,Network_IO,Language
1741724206.728103,3.822481203007519,1.5767792270732903,0.13959503173828125,python
1741724208.753352,6.359670886075949,1.5779709730407199,0.17765045166015625,python
1741724210.793024,4.8162280701754385,1.5805530893034843,0.1304950714111328,python
1741724212.833979,3.781325,1.580751713631389,0.12031364440917969,python
1741724214.858606,4.143358490566038,1.5808510257953414,0.11682319641113281,python
1741724216.8938959,3.9101501877346685,1.580751713631389,0.10529708862304688,python
1741724218.925099,3.8374842767295596,1.5823407082546284,0.10531806945800781,python
1741724220.938661,6.5991326530612255,1.5823407082546284,0.19795989990234375,python
1741724222.9577112,2.7760678391959797,1.5879021894359666,0.06767654418945312,python
1741724224.981262,2.2203,1.5894911840592059,0.07455062866210938,python
1741724227.01427,2.198976279650437,1.5842276393697254,0.07108879089355469,python
1741724229.0482051,3.015692883895131,1.582241396090676,0.09163665771484375,python
1741724231.084085,3.2595619524405506,1.5823407082546284,0.09824371337890625,python
1741724233.133663,5.205755305867665,1.5823407082546284,0.19741058349609375,python
1741724235.170704,1.0425062034739454,1.5829365812383434,0.00797271728515625,python
