Timestamp,CPU_Usage,Memory_Usage,Network_IO,Language
1741727424.298729,29.730148448043188,0.5359877488514548,0.965576171875,python
1741727426.3178282,31.134313186813188,0.5356898123595975,0.8857975006103516,python
1741727428.328922,30.078005464480874,0.5390664259339812,0.9591217041015625,python
1741727430.352779,30.006319350473614,0.5386691772781713,0.9581584930419922,python
1741727432.36867,30.118979591836737,0.5427409760002224,0.9325027465820312,python
1741727434.379904,30.113997252747254,0.5416485421967454,0.9532184600830078,python
1741727436.395919,30.052775510204082,0.5384705529502665,0.9532260894775391,python
1741727438.411059,29.962533875338753,0.5414499178688404,0.9789524078369141,python
1741727440.423664,30.93675342465753,0.5458196530827489,0.9844474792480469,python
1741727442.4691699,9.397746835443039,0.539860923245601,0.2993011474609375,python
1741727444.506828,0.007873918417799752,0.539860923245601,0.0,python
1741727446.547979,0.010578105781057811,0.539860923245601,6.67572021484375e-05,python
1741727448.590246,0.01227832512315271,0.539860923245601,0.0,python
1741727450.627349,0.008331273176761434,0.539860923245601,0.0,python
1741727452.849717,0.01014760147601476,0.539860923245601,0.0,python
