Timestamp,CPU_Usage,Memory_Usage,Network_IO
1741551725.5843241,27.453112947658404,0.5011291793041395,1.9416465759277344
1741551727.596262,27.550441379310346,0.5005333063204247,2.2177658081054688
1741551729.6196768,27.83883656509695,0.5005333063204247,2.1934585571289062
1741551731.633842,27.839555555555556,0.5006326184843772,2.1929664611816406
1741551733.651739,28.02700139470014,0.5035126712389987,2.0365829467773438
1741551735.668282,27.41658469945355,0.5009305549762346,2.0064010620117188
1741551737.6819131,27.465246575342466,0.5005333063204247,2.29559326171875
1741551739.6969311,27.45610425240055,0.5029167982552839,2.3076629638671875
1741551741.708629,27.393461012311903,0.5013278036320444,2.3212852478027344
1741551743.7277818,27.718524137931034,0.5038106077308561,2.1675891876220703
1741551745.7401311,27.427920656634747,0.501029867140187,2.0581512451171875
1741551747.752975,27.17180461329715,0.5005333063204247,1.677886962890625
1741551749.76303,27.337540983606555,0.5005333063204247,2.222442626953125
1741551751.774001,27.573947730398903,0.5005333063204247,2.0805892944335938
1741551753.7959318,11.32,0.48672891553103204,0.7526836395263672
