Timestamp,CPU_Usage,Memory_Usage,Network_IO
1741551801.9581509,27.302716216216215,0.4513737851639545,2.084169387817383
1741551803.969135,27.24452574525745,0.4513737851639545,2.0234851837158203
1741551805.989244,27.308092016238163,0.4513737851639545,2.2582664489746094
1741551808.013619,26.71541443850267,0.4513737851639545,2.220775604248047
1741551810.0336561,26.981522029372496,0.4513737851639545,2.030515670776367
1741551812.050184,26.888213333333333,0.4513737851639545,2.2297744750976562
1741551814.069199,26.890746666666665,0.4513737851639545,2.2571563720703125
1741551816.081802,26.99415549597855,0.4513737851639545,2.275472640991211
1741551818.101082,26.931506666666667,0.4513737851639545,2.2947139739990234
1741551820.115525,27.14076819407008,0.4513737851639545,2.196287155151367
1741551822.128795,27.017208053691277,0.4513737851639545,2.1483688354492188
1741551824.140688,27.005221476510066,0.4513737851639545,2.2960758209228516
1741551826.155782,27.02274798927614,0.4513737851639545,2.2345848083496094
1741551828.1722791,26.986921017402942,0.4513737851639545,2.2628917694091797
1741551830.204193,11.514692307692307,0.4370728335547995,0.9309024810791016
