Timestamp,CPU_Usage,Memory_Usage,Network_IO
1741639496.662139,2.7494954721862874,0.38026627577398936,0.33388519287109375
1741639498.718428,3.0632830188679248,0.38026627577398936,0.37821197509765625
1741639500.7877471,2.175087281795511,0.3806635244297992,0.3106060028076172
1741639502.854641,2.76786783042394,0.38026627577398936,0.3610973358154297
1741639504.897832,2.2808025477707004,0.38036558793794184,0.31163597106933594
1741639506.961521,2.739344262295082,0.38006765144608445,0.3767833709716797
1741639508.994723,2.4401908396946568,0.38036558793794184,0.3742961883544922
1741639511.0203469,2.4438647959183672,0.3804649001018943,0.3644676208496094
1741639513.0549388,2.5309462915601024,0.3801669636100369,0.34696388244628906
1741639515.095244,3.011119691119691,0.38056421226584675,0.3482780456542969
1741639517.1307242,2.6767087011349306,0.38056421226584675,0.3519458770751953
1741639519.173058,2.568888888888889,0.38056421226584675,0.36646080017089844
1741639521.247034,2.849858974358974,0.3806635244297992,0.34578895568847656
1741639523.307157,2.5200128040973113,0.3806635244297992,0.3625049591064453
1741639525.332389,1.7949751243781096,0.38006765144608445,0.09744834899902344
