Timestamp,CPU_Usage,Memory_Usage,Network_IO
1741638078.899265,38.86889338731444,0.27916649287037976,8.533716201782227
1741638080.918756,39.5756634746922,0.2781733712308551,8.419193267822266
1741638082.937972,39.216611570247935,0.28681352949471955,8.406982421875
1741638084.960041,38.692131147540984,0.28800527546214916,8.293821334838867
1741638086.9754019,37.61342896174863,0.2859197200191474,8.523910522460938
1741638088.990819,39.96592847317744,0.2864162808389097,8.58792495727539
1741638091.0137768,38.657035519125685,0.28393347674009806,8.566278457641602
1741638093.027273,39.39532786885246,0.2861183443470523,8.370534896850586
1741638095.042855,39.89951086956522,0.2959502485783464,8.335012435913086
1741638097.1176891,35.1395218579235,0.288402524117959,6.42704963684082
1741638099.232652,31.998278481012658,0.2806561753296667,6.175016403198242
1741638101.251949,33.70866131191433,0.2830396672645259,6.892055511474609
1741638103.269763,37.82184885290148,0.2887004606098164,7.734872817993164
1741638105.289257,36.904871099050204,0.28661490516681465,8.271913528442383
1741638107.320377,14.149704749679076,0.2683414669995611,3.6825027465820312
