Timestamp,CPU_Usage,Memory_Usage,Network_IO
1741638233.156926,30.784622641509436,0.3072718352689274,7.542484283447266
1741638235.17291,30.986251691474965,0.3180968611397461,7.880620956420898
1741638237.211081,29.74519003931848,0.33080881812566165,6.260686874389648
1741638239.2348201,31.11812834224599,0.32643908291175316,6.781274795532227
1741638241.258074,31.01020215633423,0.31680580300836403,6.526578903198242
1741638243.287671,31.51281914893617,0.32763082887918277,6.973318099975586
1741638245.315222,30.377096774193546,0.3166071786804591,6.904863357543945
1741638247.3285508,29.633856562922865,0.31740167599207886,6.994409561157227
1741638249.34498,29.891749663526245,0.3266377072396581,7.209209442138672
1741638251.369328,29.72799465240642,0.3213741625501775,6.759258270263672
1741638253.4171479,30.16239946380697,0.3243535274687514,7.194215774536133
1741638255.437109,31.174170040485834,0.32912051133846976,7.033077239990234
1741638257.4518259,31.39167112299465,0.32028172874670036,6.861570358276367
1741638259.464087,31.096018893387317,0.3198844800908905,6.696235656738281
1741638261.517951,11.168032994923859,0.2988303013329679,2.824443817138672
