Timestamp,CPU_Usage,Memory_Usage,Network_IO
1741560766.353882,26.111597222222223,0.27320776303323185,9.531455993652344
1741560768.399276,29.507659574468086,0.26287929798217546,8.070648193359375
1741560770.421223,28.01450899031812,0.2743001968367089,9.938518524169922
1741560772.5088918,30.574461538461538,0.26168755201474586,9.226646423339844
1741560774.548505,29.72875358166189,0.2638724196217001,8.01350212097168
1741560776.583182,28.852322670375525,0.26883802781932337,7.652315139770508
1741560778.623808,26.978134430727025,0.2623827371624131,9.738334655761719
1741560780.641152,27.582600276625175,0.2650641655891297,10.001977920532227
1741560782.6628952,27.77344398340249,0.27042702244256284,9.770341873168945
1741560784.6876612,27.37006906077348,0.26287929798217546,10.297628402709961
1741560786.711415,26.718165517241378,0.26327654663798533,9.708429336547852
1741560788.75023,27.362698191933237,0.26595797506470187,9.083366394042969
1741560790.7670882,27.2763347164592,0.26655384804841664,9.443990707397461
1741560792.785153,27.854697609001406,0.26347517096589024,9.381444931030273
1741560794.811376,8.625341055341055,0.25036596532416483,3.252532958984375
