Timestamp,CPU_Usage,Memory_Usage,Network_IO
1741638156.288697,32.006339165545086,0.2199764431547105,8.434274673461914
1741638158.32561,31.300470262793915,0.2305035325336718,8.182149887084961
1741638160.3704178,33.77363762102351,0.21938057017099566,7.203855514526367
1741638162.397841,32.87800561797753,0.22553792433604855,8.901466369628906
1741638164.4238698,32.046983471074384,0.2235516810569992,8.803279876708984
1741638166.4913359,30.714411366711776,0.21928125800704323,9.539260864257812
1741638168.511961,31.84757997218359,0.22414755404071401,8.631772994995117
1741638170.5450182,32.315847222222224,0.2253393000081436,8.084320068359375
1741638172.561624,33.20653465346535,0.21838744853147105,8.509033203125
1741638174.594631,31.672090784044016,0.2234523688930468,8.920022964477539
1741638176.611404,32.47803571428571,0.22037369181052033,8.836767196655273
1741638178.627754,31.887379310344826,0.2196785066628531,9.434240341186523
1741638180.656173,32.32236914600551,0.22434617836861892,8.811790466308594
1741638182.704391,32.15771978021978,0.2253393000081436,9.355173110961914
1741638184.7510478,8.84835668789809,0.20061057118397974,2.642803192138672
